label,score
rh_R_24dd,-0.057195
rh_R_24dv,0.03038
rh_R_7AL,-0.083699
rh_R_SCEF,0.029367
rh_R_6ma,0.029367
rh_R_7Am,-0.052034
rh_R_7PL,-0.083699
rh_R_7PC,-0.083699
rh_R_LIPv,-0.083699
rh_R_VIP,-0.083699
rh_R_MIP,-0.083699
rh_R_1,-0.096768
rh_R_2,-0.088906
rh_R_3a,-0.092231
rh_R_6d,-0.090004
rh_R_6mp,-0.062979
rh_R_6v,-0.090004
rh_R_p24pr,0.04958
rh_R_33pr,0.049098
rh_R_a24pr,0.065972
rh_R_p32pr,0.038642
rh_R_a24,0.072938
rh_R_d32,0.036243
rh_R_8BM,0.029367
rh_R_p32,0.057376
rh_R_10r,0.089448
rh_R_47m,0.075507
rh_R_8Av,-0.057031
rh_R_8Ad,0.013517
rh_R_9m,0.029823
rh_R_8BL,0.029367
rh_R_9p,0.031083
rh_R_10d,0.030911
rh_R_8C,-0.047105
rh_R_44,0.0090792
rh_R_45,-0.018045
rh_R_47l,0.025258
rh_R_a47r,0.026944
rh_R_6r,-0.055427
rh_R_IFJa,-0.0048066
rh_R_IFJp,-0.060248
rh_R_IFSp,0.02026
rh_R_IFSa,0.013107
rh_R_p9-46v,0.037432
rh_R_46,0.037432
rh_R_a9-46v,0.037432
rh_R_9-46d,0.037432
rh_R_9a,0.03424
rh_R_10v,0.078707
rh_R_a10p,0.037432
rh_R_10pp,0.046384
rh_R_11l,0.065739
rh_R_13l,0.075507
rh_R_OFC,0.081548
rh_R_47s,0.075507
rh_R_LIPd,-0.083699
rh_R_6a,-0.042965
rh_R_i6-8,-0.068239
rh_R_s6-8,0.029367
rh_R_43,-0.091627
rh_R_OP4,-0.08328
rh_R_OP1,-0.018802
rh_R_OP2-3,-0.0093407
rh_R_52,0.026617
rh_R_RI,-0.004348
rh_R_PFcm,-0.016803
rh_R_PoI2,0.03642
rh_R_TA2,-0.0027901
rh_R_FOP4,0.0033704
rh_R_MI,0.03642
rh_R_Pir,0.01331
rh_R_AVI,0.062804
rh_R_AAIC,0.039026
rh_R_FOP1,-0.090004
rh_R_FOP3,0.0077764
rh_R_FOP2,-0.040758
rh_R_PFt,-0.022838
rh_R_AIP,-0.055412
rh_R_EC,0.055845
rh_R_PreS,0.023369
rh_R_H,0.0001
rh_R_ProS,0.014529
rh_R_PeEc,0.087777
rh_R_STGa,-0.0027901
rh_R_PBelt,-0.0083717
rh_R_A5,-0.0027901
rh_R_PHA1,0.081515
rh_R_PHA3,0.074372
rh_R_STSda,-0.0027901
rh_R_STSdp,0.013295
rh_R_STSvp,0.064883
rh_R_TGd,0.060606
rh_R_TE1a,0.07957
rh_R_TE1p,0.082258
rh_R_TE2a,0.08676
rh_R_TF,0.07868
rh_R_TE2p,0.085189
rh_R_PHT,0.076143
rh_R_PH,0.076798
rh_R_TPOJ1,0.040682
rh_R_TPOJ2,0.033008
rh_R_TPOJ3,-0.013063
rh_R_DVT,-0.052613
rh_R_PGp,-0.013063
rh_R_IP2,-0.01907
rh_R_IP1,-0.030187
rh_R_IP0,-0.019685
rh_R_PFop,-0.034395
rh_R_PF,-0.016803
rh_R_PFm,-0.014743
rh_R_PGi,-0.01233
rh_R_PGs,-0.013063
rh_R_V6A,-0.083699
rh_R_VMV1,-0.0013693
rh_R_VMV3,0.066547
rh_R_PHA2,0.086391
rh_R_V4t,-0.023058
rh_R_FST,0.05729
rh_R_V3CD,-0.017152
rh_R_LO3,-0.018061
rh_R_VMV2,0.021403
rh_R_31pd,-0.02423
rh_R_31a,0.0041696
rh_R_VVC,0.074537
rh_R_25,0.06626
rh_R_s32,0.085943
rh_R_pOFC,0.039496
rh_R_PoI1,0.03642
rh_R_Ig,0.03642
rh_R_FOP5,-0.0081192
rh_R_p10p,0.037432
rh_R_p47r,0.0071909
rh_R_TGv,0.084469
rh_R_MBelt,-0.0065634
rh_R_LBelt,-0.020731
rh_R_A4,-0.0021565
rh_R_STSva,0.040678
rh_R_TE1m,0.07957
rh_R_PI,0.0079927
rh_R_a32pr,0.045857
rh_R_p24,0.073087
lh_???,0
rh_???,0
