label,score
rh_R_5m,0.57098347
rh_R_5mv,0.6071017
rh_R_23c,0.63255274
rh_R_5L,0.57038426
rh_R_24dd,0.5728418
rh_R_24dv,0.5765792
rh_R_7AL,0.57731354
rh_R_SCEF,0.5878596
rh_R_6ma,0.61827695
rh_R_7Am,0.60826164
rh_R_7PL,0.603853
rh_R_7PC,0.59033966
rh_R_LIPv,0.6023556
rh_R_VIP,0.58623236
rh_R_MIP,0.617189
rh_R_1,0.56529903
rh_R_2,0.5787729
rh_R_3a,0.5604192
rh_R_6d,0.56996566
rh_R_6mp,0.56150526
rh_R_6v,0.5839194
rh_R_p24pr,0.60938585
rh_R_33pr,0.61722624
rh_R_a24pr,0.60678387
rh_R_p32pr,0.59896773
rh_R_a24,0.610346
rh_R_d32,0.61727047
rh_R_8BM,0.6182826
rh_R_p32,0.5851288
rh_R_10r,0.60763
rh_R_47m,0.6245156
rh_R_8Av,0.6281565
rh_R_8Ad,0.62726307
rh_R_9m,0.6130773
rh_R_8BL,0.6328683
rh_R_9p,0.6370845
rh_R_10d,0.59303814
rh_R_8C,0.68970275
rh_R_44,0.6645656
rh_R_45,0.6483864
rh_R_47l,0.619665
rh_R_a47r,0.6174041
rh_R_6r,0.633927
rh_R_IFJa,0.70824534
rh_R_IFJp,0.70827365
rh_R_IFSp,0.6643551
rh_R_IFSa,0.6526115
rh_R_p9-46v,0.67210096
rh_R_46,0.65501755
rh_R_a9-46v,0.6398384
rh_R_9-46d,0.6657494
rh_R_9a,0.6329014
rh_R_10v,0.6090623
rh_R_a10p,0.61762375
rh_R_10pp,0.60199195
rh_R_11l,0.6174555
rh_R_13l,0.60958666
rh_R_OFC,0.6052595
rh_R_47s,0.5975897
rh_R_LIPd,0.6335814
rh_R_6a,0.6066185
rh_R_i6-8,0.62217176
rh_R_s6-8,0.636425
rh_R_43,0.5954896
rh_R_OP4,0.5918437
rh_R_OP1,0.5731321
rh_R_OP2-3,0.58348125
rh_R_52,0.6243801
rh_R_RI,0.5816831
rh_R_PFcm,0.5903089
rh_R_PoI2,0.6100285
rh_R_TA2,0.626795
rh_R_FOP4,0.6315341
rh_R_MI,0.6112273
rh_R_Pir,0.22797684
rh_R_AVI,0.60420954
rh_R_AAIC,0.49863318
rh_R_FOP1,0.6118259
rh_R_FOP3,0.6116425
rh_R_FOP2,0.5929601
rh_R_PFt,0.60340565
rh_R_AIP,0.62768376
rh_R_EC,0.5160958
rh_R_PreS,0.41812637
rh_R_H,0.010276481
rh_R_ProS,0.56311643
rh_R_PeEc,0.5824522
rh_R_STGa,0.62075335
rh_R_PBelt,0.59742904
rh_R_A5,0.61923325
rh_R_PHA1,0.58890027
rh_R_PHA3,0.5928382
rh_R_STSda,0.63627625
rh_R_STSdp,0.6446298
rh_R_STSvp,0.65655416
rh_R_TGd,0.6029425
rh_R_TE1a,0.62719464
rh_R_TE1p,0.631476
rh_R_TE2a,0.6000724
rh_R_TF,0.5913684
rh_R_TE2p,0.6093338
rh_R_PHT,0.6638339
rh_R_PH,0.5998931
rh_R_TPOJ1,0.64721847
rh_R_TPOJ2,0.6900753
rh_R_TPOJ3,0.6621308
rh_R_DVT,0.5997137
rh_R_PGp,0.64276505
rh_R_IP2,0.64128786
rh_R_IP1,0.62975544
rh_R_IP0,0.64059585
rh_R_PFop,0.61453646
rh_R_PF,0.6556311
rh_R_PFm,0.6419276
rh_R_PGi,0.66266584
rh_R_PGs,0.6451068
rh_R_V6A,0.5879301
rh_R_VMV1,0.57315147
rh_R_VMV3,0.56679827
