label,score
rh_R_5L,2.245169
rh_R_24dd,2.7229853
rh_R_24dv,2.7738874
rh_R_7AL,2.2721574
rh_R_SCEF,2.9243214
rh_R_6ma,2.7608788
rh_R_7Am,2.3761265
rh_R_7PL,2.3269615
rh_R_7PC,2.3401334
rh_R_LIPv,2.228598
rh_R_VIP,2.3080947
rh_R_MIP,2.3631039
rh_R_1,2.3111172
rh_R_2,2.233956
rh_R_3a,2.008692
rh_R_6d,2.8628778
rh_R_6mp,2.7011833
rh_R_6v,2.9706883
rh_R_p24pr,2.933164
rh_R_33pr,2.1003318
rh_R_a24pr,2.8181248
rh_R_p32pr,2.911561
rh_R_a24,3.2185879
rh_R_d32,3.072694
rh_R_8BM,3.1301985
rh_R_p32,2.9128578
rh_R_10r,2.6967657
rh_R_47m,2.8145518
rh_R_8Av,2.7821174
rh_R_8Ad,2.686792
rh_R_9m,2.9694636
rh_R_8BL,2.9335175
rh_R_9p,2.619505
rh_R_10d,2.5856326
rh_R_8C,2.6777582
rh_R_44,2.825487
rh_R_45,2.7232373
rh_R_47l,2.8886147
rh_R_a47r,2.7234147
rh_R_6r,2.7689326
rh_R_IFJa,2.6532333
rh_R_IFJp,2.71868
rh_R_IFSp,2.563555
rh_R_IFSa,2.5451894
rh_R_p9-46v,2.571023
rh_R_46,2.6139607
rh_R_a9-46v,2.5520182
rh_R_9-46d,2.5598283
rh_R_9a,2.5131004
rh_R_10v,2.8054469
rh_R_a10p,2.538379
rh_R_10pp,2.6917682
rh_R_11l,2.8120818
rh_R_13l,2.9447675
rh_R_OFC,2.5182521
rh_R_47s,3.1808128
rh_R_LIPd,2.349705
rh_R_6a,2.6419857
rh_R_i6-8,2.7537122
rh_R_s6-8,2.8114767
rh_R_43,2.8484516
rh_R_OP4,2.8465493
rh_R_OP1,2.9087296
rh_R_OP2-3,2.6421611
rh_R_52,2.4806378
rh_R_RI,2.510967
rh_R_PFcm,2.6876638
rh_R_PoI2,3.3474293
rh_R_TA2,2.8723602
rh_R_FOP4,2.9541945
rh_R_MI,3.2651007
rh_R_Pir,1.1870266
rh_R_AVI,3.0707607
rh_R_AAIC,3.0849123
rh_R_FOP1,2.9227452
rh_R_FOP3,2.7116606
rh_R_FOP2,2.7530582
rh_R_PFt,2.506446
rh_R_AIP,2.408515
rh_R_EC,2.6268291
rh_R_PreS,1.5748941
rh_R_H,0.06251892
rh_R_ProS,2.248215
rh_R_PeEc,3.3712006
rh_R_STGa,3.347706
rh_R_PBelt,2.7375436
rh_R_A5,3.111108
rh_R_PHA1,2.7950451
rh_R_PHA3,2.6825814
rh_R_STSda,2.9825633
rh_R_STSdp,2.791507
rh_R_STSvp,2.8846295
rh_R_TGd,3.3563197
rh_R_TE1a,3.2247427
rh_R_TE1p,3.043528
rh_R_TE2a,3.0299833
rh_R_TF,2.9530418
rh_R_TE2p,2.8818073
rh_R_PHT,2.9506207
rh_R_PH,2.8337026
rh_R_TPOJ1,2.7771952
rh_R_TPOJ2,2.7413337
rh_R_TPOJ3,2.5261633
rh_R_DVT,2.3434079
rh_R_PGp,2.6650977
rh_R_IP2,2.4566767
rh_R_IP1,2.4598656
rh_R_IP0,2.502981
rh_R_PFop,2.7248743
rh_R_PF,2.6960874
rh_R_PFm,2.6564596
rh_R_PGi,2.714219
rh_R_PGs,2.6915154
rh_R_V6A,2.3519688
rh_R_VMV1,2.6166735
rh_R_VMV3,2.6253788
rh_R_PHA2,2.4590385
rh_R_V4t,2.6218576
rh_R_FST,2.6959076
rh_R_V3CD,2.4794035
rh_R_LO3,2.557027
rh_R_VMV2,2.4849806
rh_R_31pd,2.5280912
rh_R_31a,2.8404915
rh_R_VVC,3.042995
rh_R_25,3.1227725
rh_R_s32,2.9453857
rh_R_pOFC,3.0452929
rh_R_PoI1,3.2224915
rh_R_Ig,2.8195462
rh_R_FOP5,2.781468
rh_R_p10p,2.4441836
rh_R_p47r,2.5617218
rh_R_TGv,3.279427
rh_R_MBelt,2.531502
rh_R_LBelt,2.6494508
rh_R_A4,3.0426626
rh_R_STSva,2.8113012
rh_R_TE1m,3.1369188
rh_R_PI,2.7240493
rh_R_a32pr,3.07319
rh_R_p24,2.4228857
lh_???,0
rh_???,0
