label,score
rh_R_5mv,1.313
rh_R_23c,1.2573367
rh_R_5L,1.3019385
rh_R_24dd,1.4356393
rh_R_24dv,1.3031292
rh_R_7AL,1.2810017
rh_R_SCEF,1.3023167
rh_R_6ma,1.2390734
rh_R_7Am,1.2446561
rh_R_7PL,1.3203484
rh_R_7PC,1.3356981
rh_R_LIPv,1.4224678
rh_R_VIP,1.3628985
rh_R_MIP,1.3698791
rh_R_1,1.4314709
rh_R_2,1.3669637
rh_R_3a,1.5499424
rh_R_6d,1.4460132
rh_R_6mp,1.3917792
rh_R_6v,1.2943689
rh_R_p24pr,1.1762121
rh_R_33pr,1.2299926
rh_R_a24pr,1.1188841
rh_R_p32pr,1.225323
rh_R_a24,1.1408565
rh_R_d32,1.1688597
rh_R_8BM,1.222196
rh_R_p32,1.1549426
rh_R_10r,1.1937279
rh_R_47m,1.4006904
rh_R_8Av,1.2495389
rh_R_8Ad,1.2480457
rh_R_9m,1.167557
rh_R_8BL,1.1946207
rh_R_9p,1.1871598
rh_R_10d,1.1860243
rh_R_8C,1.2953645
rh_R_44,1.257213
rh_R_45,1.2771317
rh_R_47l,1.2521734
rh_R_a47r,1.2035143
rh_R_6r,1.2564595
rh_R_IFJa,1.3584048
rh_R_IFJp,1.3562434
rh_R_IFSp,1.3418713
rh_R_IFSa,1.2779697
rh_R_p9-46v,1.2748548
rh_R_46,1.2096366
rh_R_a9-46v,1.2267504
rh_R_9-46d,1.2107687
rh_R_9a,1.1786674
rh_R_10v,1.1802099
rh_R_a10p,1.2163291
rh_R_10pp,1.1925131
rh_R_11l,1.2159393
rh_R_13l,1.2472297
rh_R_OFC,1.1856507
rh_R_47s,1.2575175
rh_R_LIPd,1.3799435
rh_R_6a,1.321796
rh_R_i6-8,1.2859102
rh_R_s6-8,1.22266
rh_R_43,1.2867359
rh_R_OP4,1.2818234
rh_R_OP1,1.4022716
rh_R_OP2-3,1.4115922
rh_R_52,1.3446805
rh_R_RI,1.5238032
rh_R_PFcm,1.3638535
rh_R_PoI2,1.2051026
rh_R_TA2,1.1882291
rh_R_FOP4,1.194413
rh_R_MI,1.1416456
rh_R_Pir,0.47120774
rh_R_AVI,1.2564371
rh_R_AAIC,0.936268
rh_R_FOP1,1.2429261
rh_R_FOP3,1.2032588
rh_R_FOP2,1.2671785
rh_R_PFt,1.2803656
rh_R_AIP,1.3413252
rh_R_EC,1.2121139
rh_R_PreS,1.239551
rh_R_H,0.024255363
rh_R_ProS,1.3827589
rh_R_PeEc,1.1551642
rh_R_STGa,1.0997148
rh_R_PBelt,1.5471399
rh_R_A5,1.281457
rh_R_PHA1,1.3695942
rh_R_PHA3,1.2435706
rh_R_STSda,1.2018682
rh_R_STSdp,1.3583525
rh_R_STSvp,1.2922752
rh_R_TGd,1.087047
rh_R_TE1a,1.1374116
rh_R_TE1p,1.2337217
rh_R_TE2a,1.1629057
rh_R_TF,1.1952903
rh_R_TE2p,1.2754264
rh_R_PHT,1.2462184
rh_R_PH,1.3042074
rh_R_TPOJ1,1.3982127
rh_R_TPOJ2,1.351986
rh_R_TPOJ3,1.3933461
rh_R_DVT,1.4031322
rh_R_PGp,1.285568
rh_R_IP2,1.3444098
rh_R_IP1,1.355281
rh_R_IP0,1.3604465
rh_R_PFop,1.2465574
rh_R_PF,1.2414165
rh_R_PFm,1.2653223
rh_R_PGi,1.3072128
rh_R_PGs,1.2765884
rh_R_V6A,1.4368726
rh_R_VMV1,1.4526124
rh_R_VMV3,1.4033703
rh_R_PHA2,1.198485
rh_R_V4t,1.4223944
rh_R_FST,1.3299867
rh_R_V3CD,1.3817835
rh_R_LO3,1.3975021
rh_R_VMV2,1.3469733
rh_R_31pd,1.3241338
rh_R_31a,1.2651088
rh_R_VVC,1.4070958
rh_R_25,1.1885146
rh_R_s32,1.1542817
rh_R_pOFC,1.318895
rh_R_PoI1,1.291044
rh_R_Ig,1.3586478
rh_R_FOP5,1.2851329
rh_R_p10p,1.2173394
rh_R_p47r,1.2218782
rh_R_TGv,1.1206607
rh_R_MBelt,1.4542843
rh_R_LBelt,1.6981443
rh_R_A4,1.3807826
rh_R_STSva,1.1993065
rh_R_TE1m,1.1981053
rh_R_PI,1.1319536
rh_R_a32pr,1.1753652
rh_R_p24,1.041042
lh_???,0
rh_???,0
