label,score
lh_L_V1,5.53158978980893
lh_L_MST,11.0157356319213
lh_L_V6,3.33107929780063
lh_L_V2,6.34798569776795
lh_L_V3,5.06298450928333
lh_L_V4,9.27175873468945
lh_L_V8,9.72902577405855
lh_L_4,1.12537353669364
lh_L_3b,1.37286337677944
lh_L_FEF,1.46648958907261
lh_L_PEF,1.44208748584109
lh_L_55b,1.4428199266165
lh_L_V3A,5.71508143283913
lh_L_RSC,1.25498188118061
lh_L_POS2,3.58166144693909
lh_L_V7,9.6114787617993
lh_L_IPS1,8.97290405158638
lh_L_FFC,10.0706926718545
lh_L_V3B,9.87831693372424
lh_L_LO1,10.483915167945
lh_L_LO2,10.0009714255811
lh_L_PIT,9.8185559188731
lh_L_MT,11.1207418454126
lh_L_A1,8.8349474421579
lh_L_PSL,9.67829989059761
lh_L_SFL,-0.0213678545919647
lh_L_PCV,-0.392368728334758
lh_L_STV,9.96859253049124
lh_L_7Pm,1.34947878913521
lh_L_7m,0.318757903447884
lh_L_POS1,2.45751853702424
lh_L_23d,-0.229156057336658
lh_L_v23ab,0.875254790695093
lh_L_d23ab,0.470891030803856
lh_L_31pv,0.536119158583372
lh_L_5m,-0.231995394330347
lh_L_5mv,-0.1655648290727
lh_L_23c,-0.211363921915798
lh_L_5L,0.256858783471783
lh_L_24dd,-0.444751884252334
lh_L_24dv,-0.351405765182645
lh_L_7AL,2.64209252892441
lh_L_SCEF,-0.803619036034485
lh_L_6ma,0.633871336510627
lh_L_7Am,1.16930854077334
lh_L_7PL,7.24188267872693
lh_L_7PC,5.73710963147042
lh_L_LIPv,7.59871853883433
lh_L_VIP,6.93634839168034
lh_L_MIP,8.55729999198691
lh_L_1,2.47252287890556
lh_L_2,3.84331437371309
lh_L_3a,2.08888839268776
lh_L_6d,1.2021782524935
lh_L_6mp,0.0849636428961062
lh_L_6v,2.5648790318964
lh_L_p24pr,-0.209543189552752
lh_L_33pr,-0.464514013929028
lh_L_a24pr,-0.269030637148166
lh_L_p32pr,-0.440188622723676
lh_L_a24,-0.342639970329659
lh_L_d32,-0.580249386184096
lh_L_8BM,-0.94982061446094
lh_L_p32,-0.569558921348371
lh_L_10r,-1.1374098998758
lh_L_47m,0.466913157308152
lh_L_8Av,0.297124785474976
lh_L_8Ad,0.141848260997434
lh_L_9m,-0.72784664201777
lh_L_8BL,0.136787558893485
lh_L_9p,0.0331254069172017
lh_L_10d,-1.15967164925411
lh_L_8C,2.08273650704613
lh_L_44,3.7005951049766
lh_L_45,3.52131940387763
lh_L_47l,2.21217427709017
lh_L_a47r,1.63371864824236
lh_L_6r,3.46723980275873
lh_L_IFJa,2.99259960064626
lh_L_IFJp,2.50496107905103
lh_L_IFSp,1.84426672342874
lh_L_IFSa,2.3092268287072
lh_L_p9-46v,1.93791152358015
lh_L_46,-0.49906435217649
lh_L_a9-46v,0.360266204773722
lh_L_9-46d,-0.0126800688305436
