Gene,1,4,5,6,8,9,10,12,13,14,15,17,18,24,25,26,27,28,29,30,31,32,34,35,37,38,39,40,41,42,43,44,45,47,48,49,50,51,52,53,54,55,57,58,59,60,61,62,63,64,65,67,68,69,70,71,73,74,75,76,77,81,82,83,84,85,86,87,88,91,92,93,94,96,97,99,100,103,106,107,108,109,111,114,116,117,118,119,122,123,124,125,126,127,129,130,131,132,133,134,135,136,137,138,139,140,142,143,144,145,146,147,148,149,150,151,153,154,155,157,159,161,162,163,164,165,166,167,168,171,172,173,175,176,177,178,179
ARSG,0.727685525,0.648812828,0.582719736,0.599870202,0.534336089,0.602199104,0.472069323,0.444583641,0.762690684,0.430256108,0.603259304,0.56204395,0.507451385,0.676412732,0.632921575,0.491439778,0.414099364,0.671634544,0.672083898,0.357281306,0.449616457,0.514747214,0.403014553,0.690773889,0.556325841,0.346190964,0.372772245,0.455757412,0.452721698,0.648062589,0.488345804,0.365966572,0.664662407,0.418709605,0.834540219,0.5891476,0.717329988,0.664231639,0.497790995,0.509057806,0.375648719,0.403918454,0.37812776,0.243838566,0.360355333,0.263127206,0.34322752,0.368128043,0.460918953,0.447172359,0.525476231,0.472139876,0.415309986,0.456281577,0.356625188,0.501993737,0.430748374,0.529503476,0.585782449,0.481322339,0.487600891,0.523984976,0.540956547,0.564915034,0.488969879,0.560704232,0.447339005,0.572899703,0.455632481,0.492581664,0.410191226,0.496558283,0.39617914,0.42345193,0.406969387,0.559121904,0.559901112,0.460147293,0.327376456,0.522018428,0.378552227,0.353824897,0.409527421,0.424293877,0.612673589,0.538967665,0.319459105,0.401547268,0.375323139,0.485455951,0.559359201,0.460747577,0.32317587,0.34511605,0.636097229,0.456170028,0.384629419,0.424802325,0.498750423,0.453117645,0.51039921,0.527548087,0.532160815,0.604044551,0.438551963,0.61103351,0.603536107,0.400197,0.640773382,0.509615311,0.607350477,0.714605562,0.630860423,0.557733347,0.545614657,0.487872996,0.670091325,0.391555771,0.558579693,0.600826778,0.57428721,0.384480775,0.52945063,0.565779555,0.338221346,0.440955143,0.358459122,0.280300824,0.58775975,0.490189267,0.470010815,0.745497843,0.734565707,0.478695346,0.583989279,0.487559968,0.338143792
ARSJ,0.337390999,0.381146121,0.535527196,0.443953689,0.307162986,0.309846845,0.417021821,0.309330565,0.607405038,0.669259712,0.517681512,0.441538165,0.546250435,0.58078901,0.448401507,0.382395719,0.585580394,0.622978541,0.622254264,0.532931025,0.719660325,0.626375616,0.735140813,0.74784799,0.659627295,0.553698279,0.775111627,0.514211831,0.544837007,0.395698549,0.527517974,0.636348143,0.783513232,0.564994634,0.356478643,0.645376115,0.344293547,0.399510421,0.45176378,0.355700657,0.428540987,0.342302898,0.421528243,0.423251779,0.567467875,0.505483472,0.634029951,0.536182796,0.593199439,0.67372013,0.765207076,0.447238903,0.500472576,0.511486772,0.410866309,0.524619221,0.559216185,0.360710624,0.597287113,0.695562574,0.657471209,0.551275167,0.590486394,0.808863783,0.677548491,0.594723102,0.562526225,0.584793012,0.635124395,0.642568323,0.704673237,0.636424734,0.537101182,0.416595963,0.461561979,0.594799028,0.416090299,0.532448102,0.628554744,0.698001344,0.533607124,0.693196126,0.556888424,0.477971417,0.501246103,0.409457791,0.416480127,0.418755612,0.46321375,0.589965147,0.439288242,0.540143868,0.510309222,0.615922857,0.462088533,0.524991115,0.45921502,0.475478854,0.614733352,0.573435518,0.57308781,0.620684414,0.577357198,0.424227008,0.571573427,0.56117537,0.543193112,0.565215402,0.320617854,0.455091995,0.626975218,0.483544991,0.491349444,0.514886588,0.499054373,0.678095005,0.508651359,0.369032964,0.717582145,0.73938948,0.457513503,0.553302793,0.475175303,0.564839645,0.621267316,0.740718238,0.618126427,0.473852893,0.603867873,0.677226385,0.56659591,0.561415534,0.627182516,0.610792492,0.615413896,0.699268755,0.628157465
ART3,0.643088543,0.652176702,0.646171329,0.721993311,0.587981988,0.499709268,0.538812867,0.49309532,0.655436637,0.275846105,0.664174157,0.611208567,0.646989574,0.522231528,0.609149757,0.512307184,0.581785953,0.482216828,0.596311513,0.685248975,0.361032155,0.28376649,0.298316099,0.191618491,0.595672102,0.446153197,0.456737956,0.520147156,0.281076758,0.664097559,0.347735629,0.476601123,0.470410086,0.549211108,0.485034277,0.592038892,0.61050056,0.474990102,0.640303274,0.682440892,0.565183358,0.397421463,0.291778,0.360858239,0.342144111,0.357374257,0.22628449,0.511324606,0.523174601,0.512923833,0.30812694,0.540711875,0.522705491,0.541979718,0.465873671,0.449593341,0.546560272,0.790920951,0.62808614,0.566610732,0.570819852,0.572886232,0.524665319,0.526846665,0.577255302,0.510016265,0.540535186,0.547362371,0.479916954,0.623978428,0.608518795,0.590952257,0.557880379,0.563724132,0.451183041,0.569558548,0.496937357,0.726520464,0.356704959,0.549852545,0.533967675,0.499027687,0.538999699,0.51050434,0.664711462,0.397141768,0.073413638,0.231888694,0.317473258,0.458206334,0.708005277,0.583395786,0.508761476,0.5158854,0.716873118,0.51417181,0.438202748,0.605125435,0.483881685,0.436964474,0.505178329,0.433679346,0.490143561,0.522357912,0.570102524,0.529525731,0.402000977,0.454914199,0.542456366,0.565959394,0.675530403,0.658067803,0.566912904,0.533261787,0.471436078,0.497993501,0.643467294,0.436558553,0.299002262,0.524530543,0.468681545,0.548110563,0.470270103,0.482905696,0.54186174,0.453485512,0.415813967,0.55449967,0.556711257,0.64802369,0.440631146,0.825022247,0.530460538,0.498217036,0.54771153,0.746090092,0.383007174
ARVCF,0.50336561,0.488840741,0.539211934,0.538572953,0.404114167,0.463087058,0.409685914,0.382937075,0.339949603,0.504531201,0.309886133,0.235465972,0.491596045,0.416591142,0.582651115,0.380990149,0.412642438,0.597477968,0.473813361,0.358430186,0.580382794,0.503750324,0.733364974,0.370570345,0.682158861,0.33681416,0.322809268,0.54906526,0.622022323,0.411556144,0.397144194,0.385377374,0.466783787,0.509777197,0.199470422,0.505321668,0.294925757,0.432815613,0.436770228,0.272537045,0.324958715,0.347995208,0.554580798,0.537412966,0.48058451,0.335832992,0.688729173,0.50848226,0.380668094,0.658331994,0.539223154,0.419547265,0.451448218,0.602936298,0.513851263,0.499654919,0.51592162,0.514589618,0.533060614,0.493697466,0.479645145,0.484527052,0.849209493,0.638632424,0.572852072,0.459734145,0.532720945,0.416424645,0.549020155,0.650563359,0.70691285,0.574203284,0.66293913,0.446209085,0.410314325,0.439841138,0.473677922,0.632601039,0.741156063,0.531755868,0.634437031,0.67459579,0.480137635,0.261079518,0.42373299,0.488257755,0.649244193,0.405018288,0.64408855,0.65535101,0.396463853,0.571623136,0.42437879,0.617707254,0.430001243,0.386909436,0.583499274,0.469868159,0.407707526,0.477219388,0.570942496,0.531797932,0.513244461,0.427621305,0.456472931,0.600765759,0.450920954,0.340464988,0.425751909,0.466018024,0.637577703,0.589848687,0.467948309,0.576601115,0.357013958,0.391075879,0.626161842,0.354583536,0.637464869,0.438630215,0.460528294,0.255636697,0.45639535,0.534883789,0.58738989,0.622036184,0.680111102,0.576075285,0.633686699,0.596879277,0.518753388,0.369797753,0.500239014,0.465435147,0.539240392,0.513734472,0.495375836
ASAH1,0.406117453,0.37225009,0.340205646,0.339011792,0.649318216,0.50891417,0.540217312,0.495165837,0.34566367,0.610013524,0.456494374,0.448227388,0.502328267,0.685728273,0.598361212,0.63997445,0.576540972,0.590622579,0.294490318,0.5105492,0.569575468,0.567222032,0.373842298,0.608173049,0.671065532,0.695925101,0.505980214,0.592762085,0.540225365,0.473728026,0.5184725,0.735613939,0.500095012,0.423588668,0.400630988,0.487424153,0.426390913,0.542347074,0.449135253,0.676283915,0.705917222,0.686489501,0.668588229,0.765437175,0.712035102,0.583602094,0.517748011,0.575845384,0.554249582,0.658430658,0.606081205,0.543962095,0.448890396,0.62599879,0.483687097,0.272125546,0.399301051,0.488559015,0.502595856,0.292655571,0.470486442,0.57404031,0.338431588,0.375803601,0.491570429,0.29524816,0.437190738,0.529581541,0.496157595,0.587740833,0.530069612,0.514956895,0.36480646,0.499654913,0.449635665,0.474743759,0.547005438,0.586628715,0.70893802,0.43194487,0.540131945,0.598339122,0.449692454,0.629253255,0.62736136,0.365926067,0.771379178,0.736946472,0.716821933,0.51336289,0.435272889,0.595224902,0.723692608,0.551751435,0.531417583,0.385964115,0.663051326,0.46868016,0.453909958,0.516697591,0.529129312,0.424341157,0.462447422,0.373709149,0.521747927,0.41270975,0.502586697,0.481270043,0.523733305,0.510775704,0.557972552,0.385353486,0.539996474,0.473351858,0.492081025,0.518640457,0.251647581,0.3325908,0.522040666,0.392967276,0.394402008,0.479250254,0.431851891,0.630611804,0.739878356,0.696469376,0.503509093,0.558458021,0.301932504,0.434110657,0.627276074,0.623395593,0.594632722,0.517516606,0.452085562,0.573100763,0.699662468
ASAH2,0.796151241,0.776292647,0.630614783,0.649599971,0.522741378,0.553443417,0.427802582,0.425900797,0.624836795,0.581730643,0.772949842,0.614721136,0.526653002,0.646406408,0.593051162,0.501051727,0.468638302,0.38503338,0.414545979,0.601509839,0.612636146,0.4988709,0.494802668,0.522958371,0.538611619,0.517003044,0.560651076,0.365759384,0.433000681,0.494277927,0.621733196,0.666827345,0.677502818,0.437080963,0.506760236,0.526388096,0.541422754,0.624328546,0.607259661,0.702900925,0.41803807,0.541735689,0.517596643,0.352841081,0.441217911,0.602827873,0.44542747,0.37845638,0.453363153,0.458433356,0.394737499,0.483330484,0.45947046,0.309807642,0.360653554,0.364083943,0.282386657,0.267609905,0.412009984,0.503126091,0.383780149,0.324478898,0.268664355,0.40712569,0.303505823,0.360458163,0.384277604,0.515993827,0.436625426,0.419616965,0.320633155,0.403421656,0.243183837,0.473580804,0.463471667,0.537493277,0.637379063,0.345534202,0.347765574,0.545711931,0.328145696,0.312969951,0.375532322,0.514527477,0.517423843,0.529448453,0.657506258,0.598430736,0.398092961,0.443658506,0.598307222,0.342589213,0.620322594,0.526795741,0.44542611,0.381345619,0.368835666,0.437893289,0.464716614,0.495032826,0.44570356,0.494122569,0.398856599,0.416486827,0.511941237,0.450062377,0.513457586,0.494870102,0.642536232,0.563523923,0.673272362,0.443336397,0.406817092,0.551850649,0.394942028,0.594899775,0.59851717,0.498401658,0.545312861,0.601486937,0.543659015,0.42344548,0.592146288,0.606163673,0.343225616,0.458075991,0.480092013,0.465826481,0.480581168,0.306784589,0.402515848,0.648204303,0.526669301,0.391114016,0.358392838,0.500306698,0.398477192
ASAH2B,0.801147097,0.788261953,0.582056777,0.614634952,0.489994838,0.572801593,0.353949343,0.442662929,0.708495325,0.614878729,0.788024037,0.526803761,0.515789462,0.708948809,0.431672723,0.571931848,0.366475403,0.396345322,0.391013969,0.614116872,0.64049822,0.487542668,0.401895787,0.679325328,0.604512685,0.515449561,0.484456168,0.44475793,0.357261147,0.496223211,0.551329961,0.722993999,0.736255852,0.530597745,0.555001667,0.480060542,0.520793956,0.570886554,0.485498532,0.719694665,0.386299377,0.540783498,0.40864233,0.347106486,0.511523864,0.429488686,0.582560014,0.397041531,0.505293919,0.449486787,0.41966627,0.3954325,0.424090386,0.295692273,0.199717736,0.317377302,0.266465881,0.28123667,0.348307065,0.481757226,0.412274036,0.340809382,0.347745538,0.533317164,0.342187339,0.432269656,0.405812877,0.451555665,0.467740777,0.432398164,0.349057632,0.390795823,0.380190819,0.45724679,0.405193894,0.602981327,0.666620149,0.351058832,0.476505961,0.525978439,0.287745703,0.318335319,0.312375518,0.506593476,0.468364063,0.473004023,0.588976991,0.568446042,0.373892059,0.477719915,0.536248336,0.334042403,0.623513721,0.529500905,0.468921519,0.368223026,0.370515956,0.32278547,0.416292983,0.491567581,0.434162813,0.516610715,0.40352988,0.419705921,0.565156305,0.494487193,0.643260712,0.512117877,0.524005265,0.660335269,0.626039322,0.542942932,0.404677892,0.468930925,0.503954814,0.506996835,0.676591344,0.534209763,0.50323448,0.649984036,0.632062839,0.456220699,0.56237063,0.586965753,0.43146207,0.393561121,0.437118479,0.403411417,0.54405481,0.302515123,0.352769209,0.563047849,0.556486204,0.351370157,0.372673659,0.410338414,0.32452074
ASAP2,0.488467411,0.596967679,0.514207467,0.577062473,0.762830722,0.729926807,0.614516192,0.57276564,0.751080672,0.59787757,0.710662474,0.698642575,0.446408925,0.81424781,0.678078544,0.474529685,0.687987329,0.684053378,0.767280316,0.566744781,0.622847243,0.483458017,0.463133999,0.537018055,0.624751321,0.529649654,0.437992733,0.619160692,0.381802988,0.573976429,0.582602523,0.613498688,0.684202129,0.583760278,0.638121402,0.81365261,0.715320507,0.735474517,0.637016274,0.776132606,0.833586649,0.642799147,0.463224706,0.436354889,0.216443779,0.523442826,0.321103308,0.394467319,0.494792956,0.656488217,0.507232474,0.519561364,0.44967135,0.481276517,0.516585682,0.437301618,0.563302075,0.497842837,0.598184444,0.417896572,0.462824972,0.622477161,0.627249899,0.686526042,0.577470906,0.467179915,0.538032082,0.587455111,0.422691381,0.515014268,0.590522151,0.430676406,0.463015255,0.47276582,0.584717688,0.444039723,0.467696939,0.434707436,0.222303772,0.246055906,0.515395316,0.379901334,0.567985815,0.385918563,0.668267304,0.645665243,0.496547328,0.415837873,0.330960554,0.335146484,0.423547534,0.478615979,0.422816299,0.262416439,0.53791908,0.44954528,0.295816299,0.408739776,0.441634884,0.334057413,0.3431792,0.411588851,0.530118106,0.537763618,0.582228911,0.499020369,0.442886046,0.592056977,0.632665333,0.59949788,0.599504303,0.538637784,0.58383731,0.531330484,0.504882252,0.560362806,0.375417831,0.310850971,0.178654199,0.584007313,0.558895449,0.526270906,0.383426667,0.43529629,0.450048474,0.544988731,0.409617677,0.191993558,0.517908862,0.581798448,0.332713393,0.646324213,0.518115683,0.395346449,0.415225905,0.416632436,0.526614588
ASAP3,0.368173987,0.431721686,0.319262153,0.432697028,0.617879099,0.581425083,0.487976039,0.393860041,0.418177061,0.602532855,0.351015238,0.643658967,0.47565076,0.382696595,0.469071575,0.529505746,0.611192631,0.567113821,0.186366475,0.504573184,0.536918063,0.691454568,0.646360416,0.447494431,0.723449912,0.6277711,0.470502398,0.692928971,0.620930412,0.392948579,0.516330791,0.596689362,0.673437195,0.612124308,0.36463745,0.635246083,0.619227489,0.526586627,0.569854508,0.602560995,0.670785503,0.71202287,0.531872008,0.694220127,0.638232367,0.47444187,0.605543489,0.566088363,0.390690178,0.754975231,0.430361573,0.550229229,0.347599374,0.487148277,0.480399093,0.398206068,0.311307059,0.313191346,0.328362913,0.280599862,0.269398434,0.223109378,0.369979133,0.355167946,0.464484943,0.326553213,0.409093378,0.480831575,0.462497165,0.417318057,0.383352947,0.392613011,0.406631267,0.503310534,0.509228618,0.416717917,0.49829853,0.525836268,0.691625811,0.639289138,0.482235663,0.601359667,0.46161166,0.594023164,0.471553769,0.615631604,0.385882417,0.37473352,0.64013418,0.580965874,0.497070588,0.41011719,0.627089727,0.517993022,0.517377178,0.536956046,0.606807914,0.6087055,0.501248527,0.512058098,0.572514425,0.510094453,0.403374262,0.546032705,0.460858477,0.506343826,0.53744613,0.512916241,0.502270829,0.41423387,0.442723049,0.464623072,0.480497584,0.355275708,0.464264031,0.289224735,0.225934009,0.369840334,0.469044031,0.382267189,0.358684983,0.359669736,0.544409783,0.503292614,0.601448679,0.576339769,0.476288809,0.588193083,0.507480257,0.324466962,0.595141336,0.416676621,0.419707521,0.549906672,0.417912154,0.493697102,0.724357887
ASB1,0.167309881,0.327930506,0.215441328,0.295359701,0.403761908,0.277502995,0.525808041,0.40698719,0.192179326,0.373005833,0.215031913,0.481373338,0.505832822,0.421782006,0.541239988,0.498559999,0.522478289,0.551156014,0.335490339,0.355937738,0.420521541,0.450032382,0.46635116,0.168461638,0.431167087,0.485540751,0.483936717,0.436869375,0.648190305,0.403463822,0.425717167,0.546179041,0.65131613,0.646866632,0.329063588,0.603502547,0.502650781,0.465765894,0.522837905,0.375026031,0.457527129,0.47441443,0.463197867,0.73021767,0.650427071,0.49619646,0.70345941,0.713349011,0.460063126,0.811232856,0.498203608,0.572397671,0.52295628,0.597774523,0.631325028,0.482093495,0.492309306,0.400574512,0.558687945,0.484440615,0.49448186,0.519223458,0.677728508,0.526082591,0.547118853,0.480547309,0.522292831,0.496292241,0.651746561,0.605012377,0.617961776,0.607102525,0.652028769,0.571026702,0.500726455,0.466759948,0.446075392,0.541667123,0.695482727,0.671453389,0.564104776,0.695145515,0.640835842,0.560057703,0.511353824,0.559238331,0.699964336,0.582089283,0.709583504,0.73605227,0.487807412,0.58926005,0.62278831,0.594630162,0.436997342,0.516299805,0.680789925,0.741940454,0.513530774,0.535995056,0.608768042,0.53277527,0.503756847,0.477850773,0.505647433,0.375498875,0.345021185,0.506246653,0.480706098,0.369674166,0.432722532,0.643903356,0.5218505,0.391731087,0.388853018,0.384240203,0.305847845,0.224768536,0.518936853,0.39505744,0.385147328,0.482886562,0.312958326,0.47597672,0.68127271,0.715599491,0.642326247,0.635854974,0.458241677,0.52985441,0.622998777,0.348595102,0.467373136,0.531917393,0.62020003,0.627243365,0.694686692
ASB13,0.867693224,0.815501286,0.727051971,0.756988343,0.703860907,0.856719526,0.542198426,0.633642776,0.80212033,0.45723104,0.704561955,0.585236431,0.535533634,0.837332724,0.584116408,0.417334645,0.595094948,0.600635936,0.722948177,0.589771662,0.48923175,0.427801072,0.517359925,0.61239914,0.523073692,0.356395577,0.493826847,0.59054518,0.343319118,0.564158667,0.569610078,0.418867421,0.571104364,0.636582838,0.662703919,0.545329796,0.637075811,0.786552901,0.637709174,0.761090222,0.664837872,0.565770066,0.351214793,0.155738071,0.21852873,0.434030972,0.120293971,0.270561974,0.519627941,0.292502289,0.403290157,0.519777637,0.449979888,0.321008155,0.407456348,0.443924414,0.586573703,0.437408571,0.569165375,0.589427509,0.447547669,0.621160609,0.628883032,0.633409397,0.587383461,0.535058153,0.428883911,0.467855527,0.249050457,0.457743716,0.380483808,0.274731348,0.300845082,0.49016419,0.57593382,0.626974481,0.655811262,0.393860874,0.183417966,0.398169394,0.349970273,0.191656892,0.438515773,0.305036366,0.475310157,0.698765636,0.099393103,0.127922167,0.123009283,0.177474834,0.703143602,0.501300928,0.25465179,0.294795615,0.600974986,0.44949552,0.193350966,0.355560547,0.433640207,0.370869313,0.403976301,0.414064692,0.539679699,0.596530591,0.624824058,0.587815175,0.574083024,0.610768659,0.648948307,0.670229016,0.711730916,0.540412973,0.505470577,0.595941787,0.527719936,0.591041479,0.705693722,0.61918508,0.254266487,0.632078741,0.708874936,0.582951846,0.507431065,0.546594021,0.133223506,0.236992388,0.208221632,0.291441842,0.642835784,0.506259443,0.240314814,0.758593664,0.614635701,0.421319361,0.437097471,0.375010242,0.252603293
ASB2,0.366919101,0.310638292,0.323436149,0.385816481,0.486848932,0.539687427,0.592176561,0.561550147,0.359287688,0.533713495,0.730595606,0.403068044,0.399345956,0.555587538,0.544274589,0.652098044,0.72886235,0.486243088,0.567580521,0.629112152,0.658635352,0.790613496,0.707066435,0.767169728,0.815568189,0.830865499,0.570381937,0.723925137,0.849914163,0.593837132,0.68940897,0.613285734,0.630018832,0.426024323,0.511932179,0.558689141,0.5838503,0.488005204,0.599707753,0.571809985,0.381572077,0.505193863,0.823506785,0.601196423,0.808551691,0.836851808,0.892215617,0.899538029,0.77631817,0.875051602,0.834395553,0.67151316,0.718886563,0.808094,0.757005829,0.825534889,0.680174742,0.670682675,0.635266348,0.636001243,0.613513696,0.715216784,0.721105611,0.603948504,0.764462786,0.851249658,0.796396618,0.839168393,0.775736432,0.786354398,0.718354344,0.8269537,0.650877979,0.693333057,0.546505624,0.597657401,0.467884164,0.719784432,0.580711239,0.499060818,0.675259787,0.704864176,0.712780581,0.708524528,0.541457566,0.538135803,0.008050343,0.241724642,0.158230342,0.347710912,0.556524605,0.402272691,0.310298413,0.395993607,0.456733613,0.402985104,0.295165056,0.335543006,0.394304659,0.372570811,0.336515907,0.38709709,0.36877208,0.402615595,0.538482786,0.493755016,0.587810386,0.415626669,0.576736135,0.49284245,0.490534426,0.54159912,0.53897642,0.506226393,0.498132662,0.494364633,0.415528851,0.438906655,0.591442892,0.330455089,0.416768167,0.622782849,0.715923531,0.384749051,0.80121729,0.843416369,0.800231509,0.520188366,0.697937034,0.650834391,0.280876668,0.578839713,0.463909897,0.461579745,0.391682839,0.551623491,0.735631178
ASB5,0.495543368,0.460993113,0.344427596,0.448905796,0.362732986,0.44144105,0.456069392,0.400655735,0.427131338,0.308378314,0.323519142,0.289899017,0.547227312,0.589487891,0.445507463,0.370724476,0.40346991,0.555987274,0.412161222,0.417619986,0.504285113,0.495026428,0.486873496,0.227639997,0.539801886,0.505196548,0.405125188,0.347919481,0.412258247,0.41681661,0.334665873,0.542416328,0.575680179,0.420841611,0.241321207,0.53112623,0.384372795,0.49782229,0.533561566,0.319363624,0.391522699,0.31185867,0.418664121,0.496900494,0.543963711,0.322299767,0.607710733,0.501125222,0.58952296,0.775163271,0.607829624,0.374819012,0.39540181,0.477400967,0.439061724,0.342333764,0.364708185,0.453584274,0.482738705,0.658844657,0.443819891,0.478395634,0.559662025,0.486386241,0.478685037,0.460452842,0.442128167,0.505238028,0.547733355,0.576583773,0.668175578,0.657387393,0.66894923,0.376803663,0.307916638,0.448308945,0.658208143,0.646663184,0.758656753,0.731016523,0.577552366,0.751471907,0.510297685,0.644932389,0.484263047,0.356237657,0.313211178,0.532280018,0.628401763,0.725458659,0.461610668,0.54611678,0.513925876,0.587313102,0.459696594,0.491743416,0.632128929,0.653638315,0.498565463,0.534962813,0.674775469,0.535682785,0.330557248,0.456624736,0.574384419,0.289964844,0.395754961,0.449083413,0.426651074,0.268130353,0.397448061,0.713158125,0.414209599,0.373619375,0.437274468,0.478551932,0.467680547,0.578334447,0.693335711,0.486810101,0.372515951,0.225841764,0.27022284,0.540407695,0.632605031,0.762073288,0.738946318,0.753756976,0.713953483,0.486182213,0.611448216,0.641579842,0.528588409,0.554600234,0.585526546,0.745416037,0.632730647
ASB6,0.195846524,0.344750303,0.299752342,0.367974204,0.485659464,0.285827859,0.692297949,0.621008376,0.512270398,0.371620276,0.581582212,0.379838998,0.494176617,0.300473077,0.592162969,0.605376536,0.558569333,0.607483824,0.576726164,0.472085222,0.558626562,0.53067679,0.42634441,0.31622748,0.533503569,0.485494196,0.497858959,0.659998556,0.749788698,0.370881574,0.740648744,0.59953533,0.675778114,0.636603207,0.354610933,0.581762643,0.546567533,0.486488466,0.629769968,0.368083704,0.634945371,0.641855997,0.546948003,0.497109071,0.579314701,0.621670931,0.607146615,0.681594973,0.658490957,0.680047554,0.607329996,0.738615671,0.705432788,0.704489607,0.76870356,0.753045017,0.681358108,0.602887696,0.639144656,0.683930974,0.528311203,0.60290179,0.768374079,0.689531154,0.750534972,0.700198777,0.561941688,0.614869525,0.647130871,0.596885991,0.713734253,0.609113375,0.838122535,0.728793203,0.651851941,0.646460602,0.401366625,0.431770873,0.469311333,0.503899706,0.625809994,0.66315454,0.67940992,0.439716042,0.379268975,0.625503579,0.466648762,0.221961694,0.45714883,0.591065404,0.349254152,0.49496272,0.41869761,0.52099861,0.476841423,0.551942918,0.434481274,0.58671728,0.521092144,0.487527345,0.620053156,0.55173781,0.443478565,0.536277336,0.518394478,0.517455717,0.483242053,0.504214405,0.53478726,0.408454349,0.513803017,0.586729474,0.494624107,0.476976775,0.415843153,0.515246768,0.347565629,0.430117913,0.661063244,0.519429577,0.447217964,0.435290331,0.427777326,0.517418896,0.447582458,0.547026901,0.783151201,0.42913435,0.518891074,0.625220948,0.536953533,0.301194846,0.400782857,0.480201964,0.617506583,0.530127625,0.67058679
ASCL2,0.103489633,0.1533656,0.164321062,0.320423774,0.225993423,0.19492955,0.473738891,0.450122259,0.155987247,0.406076602,0.250595569,0.270593964,0.504724025,0.196464781,0.478546336,0.495290744,0.403009206,0.470712984,0.297537652,0.256947187,0.459123053,0.443217405,0.520852422,0.436537732,0.310860124,0.54640723,0.352368659,0.400019149,0.521115239,0.406874852,0.439191094,0.675372971,0.314748009,0.340555517,0.2320477,0.286251495,0.319033443,0.236283169,0.317346633,0.123448303,0.291770189,0.378939021,0.574535404,0.631498638,0.66896374,0.632947272,0.671237769,0.746145075,0.611622415,0.654274486,0.562292227,0.567673245,0.60688918,0.653081625,0.608341502,0.507935871,0.542208645,0.56176602,0.526277558,0.51363119,0.531859367,0.464700957,0.568685352,0.390595478,0.540600011,0.604554262,0.552025808,0.599017716,0.697699733,0.582730069,0.625169911,0.740388336,0.835306358,0.588685281,0.496209731,0.451486748,0.41229084,0.501013981,0.731032088,0.672973624,0.549650048,0.766507726,0.64860613,0.643763742,0.38711635,0.362625066,0.825811211,0.615189654,0.902232358,0.88247776,0.385593359,0.492055901,0.618894017,0.735099255,0.482642762,0.600248564,0.871535806,0.765304585,0.552174979,0.707989844,0.715563878,0.653485213,0.556558437,0.451072725,0.455260031,0.438419813,0.408590344,0.354207317,0.415241167,0.241271479,0.377533637,0.387036198,0.438250569,0.421693635,0.466598234,0.387570327,0.324107836,0.384278016,0.85298384,0.416770419,0.340474279,0.357510714,0.354750406,0.583820798,0.732114856,0.676768914,0.851963665,0.737805563,0.437882304,0.542051401,0.793344268,0.282557603,0.470722916,0.632997519,0.680318351,0.670823486,0.680342687
ASGR1,0.568200087,0.563903793,0.533520682,0.410294769,0.664341523,0.492961014,0.598051588,0.562778487,0.523464825,0.396668472,0.708577078,0.450791025,0.38762513,0.659189155,0.472983623,0.47837748,0.519360654,0.557364293,0.692441455,0.557228324,0.644304909,0.559271678,0.440234215,0.588309284,0.642781976,0.41399308,0.567289429,0.650086154,0.496829887,0.585895802,0.555265953,0.562127616,0.518886531,0.54227373,0.471221265,0.483181518,0.510555971,0.583114281,0.560739089,0.631159917,0.566964165,0.573103281,0.492760658,0.429688164,0.386214142,0.426306338,0.570285398,0.598222873,0.621887827,0.601266826,0.552013869,0.681401179,0.637365329,0.627723623,0.565167807,0.717941521,0.714295675,0.547277664,0.648314488,0.563370235,0.513195128,0.733297476,0.736301321,0.62713333,0.629444403,0.719218804,0.438370183,0.593992992,0.62412782,0.513395979,0.513122756,0.496844697,0.486660744,0.646681144,0.537986426,0.635040919,0.400198783,0.440065757,0.466249915,0.333976728,0.533070476,0.35116996,0.526056632,0.479440346,0.446442016,0.713307874,0.21959775,0.332299066,0.230151144,0.382857159,0.572587219,0.491153353,0.363730487,0.281538525,0.411669301,0.45601134,0.283957855,0.389620817,0.349968847,0.366681325,0.318394089,0.366044732,0.476846103,0.458409188,0.445061163,0.395079739,0.522290746,0.703581448,0.566044389,0.59536324,0.717387587,0.603886909,0.496696186,0.49006912,0.554124645,0.537140239,0.470754663,0.314929727,0.361396897,0.505210747,0.520971412,0.505936048,0.571297552,0.285302642,0.338306961,0.498910685,0.554411625,0.338819214,0.366283737,0.534420809,0.287010241,0.484182926,0.489307919,0.385432349,0.334984059,0.289588793,0.406748749
